Advertiser App ID,Advertiser App Name,Creative URL,Networks,Duration,First Seen,Last Seen,Impression Share,Countries,Type,Format,Placements,Dimensions,Video Duration
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/ec5dcd969a63e1b5/media,Youtube,13,2025-12-31,2026-01-13,0.01%,"CA,US",video,other,player,1280x720,6
671dab307e876910873c1cdb,Sorry! World - Board Game,https://x-ad-assets.s3.amazonaws.com/media_asset/061f11acc60f6a20/media,Youtube,18,2025-12-13,2025-12-31,0.01%,CA,video,other,short,1280x720,44.416668
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/f0508419df58f41b/media,Youtube,5,2026-01-08,2026-01-13,0.01%,"DE,US",video,other,short,1280x720,37.7
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/856a4337f305d73f/media,Digital Turbine,17,2026-01-02,2026-01-19,0.01%,"AU,CA,DE,US",video,"rewarded,interstitial,other",other,1080x1920,29
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/4af125cea3586d1f/media,Youtube,4,2026-01-04,2026-01-08,0.01%,"CA,US",video,other,player,1280x720,6
65b0b087479fc730d9643f8e,UNO Wonder,https://x-ad-assets.s3.amazonaws.com/media_asset/45fcbf9c10ae3c8f/media,Applovin,74,2025-11-09,2026-01-22,0.01%,US,video,"rewarded,interstitial",other,720x1280,47.6
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/3b53d0b07f449ea3/media,Mintegral,15,2025-12-10,2025-12-25,0.01%,US,video,other,other,1080x1920,31
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/1b9b4b0f356dfc17/media,Applovin,45,2025-12-08,2026-01-22,0.01%,"BR,DE,DK,FR,GB,GR,IN,IT,MY,NG,NL,PT,TH,TR,UA,US",video,"rewarded,interstitial,other",other,720x1280,6
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/7dea1a660098f1b6/media,Mintegral,11,2025-12-29,2026-01-09,0.01%,US,video,"interstitial,other",other,1080x1920,6
671dab307e876910873c1cdb,Sorry! World - Board Game,https://x-ad-assets.s3.amazonaws.com/media_asset/a4d90a9cdf8f0166/media,Youtube,10,2025-12-23,2026-01-02,0.01%,CA,video,other,player,1280x720,35.283333
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/65e587c7ce88b6b6/media,Mintegral,47,2025-12-05,2026-01-21,0.01%,"AT,DE,NL,TR,US",video,other,other,214x120,6
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/a32be6f9c9eeb7cd/media,Mintegral,12,2026-01-09,2026-01-21,0.01%,US,video,other,other,1920x1080,37.125
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/400cf451c9631560/media,Vungle,32,2025-12-18,2026-01-19,0.01%,"FR,GB",video,"rewarded,interstitial",other,1280x720,24.2
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/9ceb11bc72693831/media,Vungle,22,2025-12-18,2026-01-09,0.01%,"FR,GB",video,"rewarded,interstitial",other,1280x720,26.04
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/6a4f2e19b8995f08/media,BidMachine,1,2025-12-24,2025-12-25,0.01%,IT,video,other,other,720x1280,26.733334
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/29d7b8f72c9f26cf/media,Applovin,26,2025-12-27,2026-01-22,0.01%,"AE,BR,CA,DK,FR,GB,GR,IN,IT,PT,TR,US",video,"rewarded,interstitial,other",other,720x1280,41.966667
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/39f56a06a62cc62c/media,Mintegral,19,2025-12-30,2026-01-18,0.01%,US,video,"rewarded,interstitial,other",other,1920x1080,30
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/839bdd8deb725f32/media,Applovin,76,2025-11-07,2026-01-22,0.01%,"AE,BR,CA,CH,DE,DK,ES,FR,GR,IN,IT,NO,PT,TH,TR,US",video,"rewarded,interstitial,other",other,720x1280,39.033333
671dab307e876910873c1cdb,Sorry! World - Board Game,https://x-ad-assets.s3.amazonaws.com/media_asset/5ccf73168192f437/media,Youtube,91,2025-10-03,2026-01-02,0.00%,CA,video,other,player,1280x720,42.9
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/ed2aed332b1dee3c/media,Mintegral,12,2026-01-08,2026-01-20,0.00%,US,video,other,other,214x120,6
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/64b00d5b98b3f01f/media,Admob,33,2025-12-10,2026-01-12,0.00%,"GB,US",video,rewarded,other,1280x720,42
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/4cc6522305c5c843/media,Applovin,32,2025-12-18,2026-01-19,0.00%,"AE,CA,GB,MY,NG,US",video,"rewarded,interstitial",other,720x1280,60
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/3ba1984382e10281/media,Youtube,0,2025-12-29,2025-12-29,0.00%,US,video,other,player,640x480,6
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/76d6b889cf85c036/media,Mintegral,19,2025-12-31,2026-01-19,0.00%,US,video,"rewarded,interstitial,other",other,1080x1920,5
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/202da553fcc70d3b/media,Mintegral,53,2025-11-16,2026-01-08,0.00%,US,video,other,other,214x120,34.833332
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/c12576ab2f696586/media,Admob,12,2025-12-26,2026-01-07,0.00%,US,video,other,other,360x640,6
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/c6b5795677572489/media,Mintegral,21,2025-12-29,2026-01-19,0.00%,US,video,"rewarded,interstitial,other",other,1920x1080,6
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/5d5c14560656a8b1/media,Youtube,7,2025-12-30,2026-01-06,0.00%,US,video,other,player,1280x720,6
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/9eb837ae654da9f1/media,Mintegral,14,2025-12-18,2026-01-01,0.00%,"BE,GB,NL,US",video,"rewarded,other",other,1080x1920,38.541668
671dab307e876910873c1cdb,Sorry! World - Board Game,https://x-ad-assets.s3.amazonaws.com/media_asset/57923dac9f90a2a9/media,Youtube,6,2025-12-24,2025-12-30,0.00%,CA,video,other,player,1280x720,28.25
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/5447def6a9fffb03/media,Applovin,23,2025-12-21,2026-01-13,0.00%,"DE,IN,SE,US",video,"rewarded,interstitial",other,720x1280,31.9
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/9c61e1d45d2516f1/media,Admob,0,2026-01-04,2026-01-04,0.00%,AU,video,other,other,720x1280,6
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/e2c8ca443a5e201e/media,Mintegral,19,2025-12-31,2026-01-19,0.00%,US,video,other,other,214x120,35.291668
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/ce4333e9204c466c/media,Mintegral,6,2026-01-07,2026-01-13,0.00%,US,video,"rewarded,interstitial,other",other,1080x1920,6
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/1027559eeabd4fbb/media,Admob,61,2025-11-01,2026-01-01,0.00%,US,video,rewarded,other,1280x720,32.333332
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/cb7c8147821e123a/media,Vungle,5,2025-12-29,2026-01-03,0.00%,DE,video,"rewarded,interstitial",other,1280x720,6
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/f4d500271178862a/media,Mintegral,26,2025-12-25,2026-01-20,0.00%,US,video,"rewarded,interstitial",other,480x854,43
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/27dfd0adfe50e097/media,Mintegral,11,2026-01-08,2026-01-19,0.00%,US,video,"rewarded,interstitial,other",other,1080x1920,37
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/6ceef2a422be65ac/media,Mintegral,15,2026-01-07,2026-01-22,0.00%,US,video,"rewarded,interstitial,other",other,1080x1920,6
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/12ad8405c00ade61/media,Applovin,95,2025-10-17,2026-01-20,0.00%,"BE,BR,CL,DK,GB,IT,PT,TR,US",video,"rewarded,interstitial,other",other,720x1280,17.791668
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/7b70af36d59478b1/media,Applovin,23,2025-12-17,2026-01-09,0.00%,GB,video,interstitial,other,1280x720,24.2
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/796e2a7c22c02741/media,Mintegral,198,2025-07-06,2026-01-20,0.00%,"CA,GB,NL,US",video,"rewarded,interstitial",other,1920x1080,40
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/57f6ad8d56633c22/media,Mintegral,7,2026-01-12,2026-01-19,0.00%,US,video,other,other,1920x1080,36.208332
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/baf17fd4b8554d1a/media,Moloco,6,2025-12-30,2026-01-05,0.00%,CA,video,interstitial,other,1080x1920,6
671dab307e876910873c1cdb,Sorry! World - Board Game,https://x-ad-assets.s3.amazonaws.com/media_asset/4b59908dda939c68/media,Admob,4,2025-12-28,2026-01-01,0.00%,CA,video,rewarded,other,1280x720,35.283333
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/b7720aed7c8179e1/media,Unity,383,2024-12-22,2026-01-09,0.00%,US,video,other,other,720x1280,30
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/ca4e8e10f5666839/media,Unity,383,2024-12-22,2026-01-09,0.00%,US,video,other,other,1280x720,30
671dab307e876910873c1cdb,Sorry! World - Board Game,https://x-ad-assets.s3.amazonaws.com/media_asset/4a1834ff3019621d/media,Youtube,6,2025-12-26,2026-01-01,0.00%,CA,video,other,short,1280x720,28.25
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/b0f29bcea4aca41c/media,Admob,0,2026-01-16,2026-01-16,0.00%,US,video,other,other,640x360,36.3667
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/a0e47f1b7d344493/media,Mintegral,14,2025-12-29,2026-01-12,0.00%,US,video,"rewarded,other",other,1080x1920,29
671dab307e876910873c1cdb,Sorry! World - Board Game,https://x-ad-assets.s3.amazonaws.com/media_asset/68c7c95da8f82d63/media,Admob,88,2025-10-06,2026-01-02,0.00%,CA,video,rewarded,other,1280x720,29.083332
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/328ab62543c4dd2e/media,Mintegral,9,2026-01-04,2026-01-13,0.00%,US,video,other,other,1920x1080,6
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/b2a3138ee28a6731/media,Mintegral,15,2026-01-07,2026-01-22,0.00%,AT,video,other,other,1920x1080,6
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/33d99949344ab7ed/media,InMobi,17,2025-12-11,2025-12-28,0.00%,"CA,RU",video,other,other,1280x720,6
671dab307e876910873c1cdb,Sorry! World - Board Game,https://x-ad-assets.s3.amazonaws.com/media_asset/10d51f0b7c21426a/media,Admob,11,2025-12-22,2026-01-02,0.00%,CA,video,rewarded,other,1280x720,32.333332
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/bc5945731e506d62/media,Admob,0,2026-01-01,2026-01-01,0.00%,US,video,rewarded,other,1280x720,49.066666
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/af85f30461527aea/media,Admob,71,2025-11-02,2026-01-12,0.00%,"CA,GB,US",video,rewarded,other,1280x720,51.5
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/977f2144ff638e68/media,Mintegral,12,2026-01-03,2026-01-15,0.00%,US,video,other,other,214x120,6
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/efe7a6c2d826768a/media,Digital Turbine,279,2025-04-16,2026-01-20,0.00%,GB,video,"rewarded,interstitial",other,360x640,27.6
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/a5f99712fe9bdb02/media,Youtube,6,2025-12-22,2025-12-28,0.00%,US,video,other,short,1280x720,49.066666
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/b4ef22886ec05969/media,Applovin,29,2025-12-17,2026-01-15,0.00%,GB,video,interstitial,other,1280x720,26.04
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/a394eba1c6630f67/media,Youtube,0,2025-12-31,2025-12-31,0.00%,US,video,other,player,1280x720,35.266666
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/2e21429ee3aaa4c9/media,Applovin,23,2025-12-27,2026-01-19,0.00%,"BR,CA,GB,IN,PT,US",video,"rewarded,interstitial,other",other,720x1280,30.033333
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/708b5b1116506720/media,Applovin,82,2025-10-23,2026-01-13,0.00%,"CA,DE,US",video,"rewarded,interstitial",other,720x1280,30.8
65b0b087479fc730d9643f8e,UNO Wonder,https://x-ad-assets.s3.amazonaws.com/media_asset/a57c74a3744817ac/media,Applovin,8,2026-01-14,2026-01-22,0.00%,"FR,IT,US",video,"rewarded,interstitial",other,720x1280,29.6
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/b30b0d0df4f0c25d/media,Mintegral,16,2025-12-30,2026-01-15,0.00%,US,video,"rewarded,interstitial,other",other,1080x1920,6
65b0b087479fc730d9643f8e,UNO Wonder,https://x-ad-assets.s3.amazonaws.com/media_asset/7ce6e2833eb084f7/media,Applovin,6,2026-01-16,2026-01-22,0.00%,"DE,US",video,"rewarded,interstitial",other,720x1280,24.166668
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/a14dfefd12185342/media,Unity,0,2025-12-26,2025-12-26,0.00%,US,video,other,other,360x640,59.993267
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/fb180ff3c82189e1/media,Mintegral,9,2026-01-13,2026-01-22,0.00%,US,video,other,other,1920x1080,6
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/d5c1682cbb42c1f5/media,Unity,0,2026-01-15,2026-01-15,0.00%,US,video,interstitial,other,720x1280,31.266666
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/580c8effd42a0999/media,Youtube,0,2025-12-30,2025-12-30,0.00%,US,video,other,player,1280x720,6
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/3c1e33e7fb2da850/media,Applovin,23,2025-12-30,2026-01-22,0.00%,"BR,CA,DK,FR,GB,PT,US",video,"rewarded,interstitial,other",other,720x1280,5.966667
59150925e4be78357f000005,Yahtzee® with Buddies Dice,https://x-ad-assets.s3.amazonaws.com/media_asset/e64a272083b45437/media,Applovin,29,2025-12-23,2026-01-21,0.00%,"BE,CA,DK,FR,GB,ID,NL,NZ,VN",video,"rewarded,interstitial",other,720x1280,44.2
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/72baeef6f1a19648/media,Vungle,1,2026-01-05,2026-01-06,0.00%,US,video,"rewarded,interstitial",other,480x854,29
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/2687ae0216527ef2/media,Mintegral,185,2025-07-17,2026-01-18,0.00%,"BE,IT,US",video,other,other,1920x1080,6
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/1151e42a39a40670/media,Admob,0,2026-01-01,2026-01-01,0.00%,CA,video,other,other,1080x1080,30.03003
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/633aada2cfc72b9c/media,Applovin,5,2026-01-10,2026-01-15,0.00%,"CA,US",video,interstitial,other,1024x1280,6
65b0b087479fc730d9643f8e,UNO Wonder,https://x-ad-assets.s3.amazonaws.com/media_asset/de8668fe47aec504/media,Pangle,2,2025-12-23,2025-12-25,0.00%,"AU,CA,SG",video,"rewarded,interstitial,other",other,720x1280,30.133333
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/d23feb2109ece928/media,InMobi,12,2026-01-08,2026-01-20,0.00%,"CA,GB,RU,US",video,other,other,1280x720,6
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/4e4568f6a838738c/media,InMobi,9,2026-01-08,2026-01-17,0.00%,US,video,other,other,1280x720,29.504
671dab307e876910873c1cdb,Sorry! World - Board Game,https://x-ad-assets.s3.amazonaws.com/media_asset/649984462ecdf3ed/media,Admob,0,2025-12-29,2025-12-29,0.00%,CA,video,rewarded,other,1280x720,34.266666
671dab307e876910873c1cdb,Sorry! World - Board Game,https://x-ad-assets.s3.amazonaws.com/media_asset/d4b2dff000671ce4/media,Youtube,68,2025-10-23,2025-12-30,0.00%,CA,video,other,player,1280x720,29.141043
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/9c9ea54ddf971253/media,Mintegral,38,2025-12-15,2026-01-22,0.00%,"CA,US",video,other,other,214x120,6
5a72671d0dc0bc69efd2cad4,UNO!,https://x-ad-assets.s3.amazonaws.com/media_asset/fb152c17987e8d47/media,Applovin,79,2025-10-16,2026-01-03,0.00%,"JP,US",video,"rewarded,interstitial",other,720x1280,35.266666
671dab307e876910873c1cdb,Sorry! World - Board Game,https://x-ad-assets.s3.amazonaws.com/media_asset/eda75681bbaa0911/media,Youtube,82,2025-10-07,2025-12-28,0.00%,CA,video,other,short,1280x720,27.383333
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/deb5a4a79feea029/media,Applovin,64,2025-11-14,2026-01-17,0.00%,"BR,FR,IT,MY,PT,UA,US",video,"rewarded,interstitial",other,720x1280,6
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/4fb975e12de2f921/media,Mintegral,41,2025-11-14,2025-12-25,0.00%,US,video,interstitial,other,1080x1920,29
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/17e77eeca004b238/media,Mintegral,54,2025-11-25,2026-01-18,0.00%,US,video,rewarded,other,1080x1920,34
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/9f5a603b9e2486c9/media,Admob,2,2026-01-02,2026-01-04,0.00%,CA,video,other,other,640x360,6
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/436c9a21ba73ca36/media,Unity,35,2025-12-13,2026-01-17,0.00%,"FR,NL",video,rewarded,other,1280x720,32.333332
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/bbeabfdfa772bfc1/media,Unity,35,2025-12-13,2026-01-17,0.00%,"FR,NL",video,rewarded,other,720x1280,32.333332
65b0b087479fc730d9643f8e,UNO Wonder,https://x-ad-assets.s3.amazonaws.com/media_asset/4ccb184d9b039314/media,Pangle,10,2025-12-23,2026-01-02,0.00%,"CA,SG",video,rewarded,other,720x1280,31.4
59150925e4be78357f000005,Yahtzee® with Buddies Dice,https://x-ad-assets.s3.amazonaws.com/media_asset/7c61527fa9910dd7/media,Applovin,94,2025-10-20,2026-01-22,0.00%,"CA,DK,US,VN",video,"rewarded,interstitial",other,720x1280,30
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/9ee845c35c69049c/media,InMobi,30,2025-12-09,2026-01-08,0.00%,US,video,other,other,1280x720,6.016
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/c9da650d4196968b/media,Mintegral,2,2026-01-07,2026-01-09,0.00%,US,video,other,other,1920x1080,6
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/419afa0b7b3b7bef/media,Unity,31,2025-12-11,2026-01-11,0.00%,US,video,"rewarded,interstitial",other,1080x1920,49
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/801be0f63526fc7c/media,Unity,22,2025-12-09,2025-12-31,0.00%,US,video,"rewarded,interstitial",other,1080x1920,49
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/83dbc6763842666b/media,Mintegral,1,2026-01-21,2026-01-22,0.00%,US,video,other,other,214x120,6
65b0b087479fc730d9643f8e,UNO Wonder,https://x-ad-assets.s3.amazonaws.com/media_asset/dd9d649a4b19db83/media,Pangle,0,2026-01-17,2026-01-17,0.00%,AU,video,other,other,360x640,25.966667
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/a23f857c979c8ca4/media,Applovin,72,2025-11-08,2026-01-19,0.00%,"AE,PT,SE,US",video,"rewarded,interstitial,other",other,1024x1280,34.833332
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/6b1781a5bc18fe92/media,Admob,0,2026-01-10,2026-01-10,0.00%,GB,video,rewarded,other,1280x720,36.166668
65b0b087479fc730d9643f8e,UNO Wonder,https://x-ad-assets.s3.amazonaws.com/media_asset/c25ed702ab15995b/media,Pangle,9,2025-12-23,2026-01-01,0.00%,"AU,CA,NZ,SG",video,"rewarded,interstitial,other",other,720x1280,19.133333
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/3d987dd8f51be2d4/media,Admob,94,2025-10-02,2026-01-04,0.00%,"AU,US",video,"interstitial,other",other,1280x720,37.066666
5d02f9399dc2fc3a26c5bdce,Phase 10: Casual Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/4258bf3ec4361186/media,Mintegral,4,2026-01-09,2026-01-13,0.00%,US,video,other,other,1920x1080,6
605872171407050a5d717ae9,Skip-Bo: Solitaire Card Game,https://x-ad-assets.s3.amazonaws.com/media_asset/cac29f2448bbff62/media,Applovin,205,2025-07-01,2026-01-22,0.00%,US,video,interstitial,other,720x1280,26.6
